company_name,industry,address,search_url,map_url,tel
三洋ロジスティクス株式会社,運送業,大阪府堺市堺区新町４番２２号,https://www.google.com/search?q=%E4%B8%89%E6%B4%8B%E3%83%AD%E3%82%B8%E3%82%B9%E3%83%86%E3%82%A3%E3%82%AF%E3%82%B9%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%A0%BA%E5%8C%BA%E6%96%B0%E7%94%BA%EF%BC%94%E7%95%AA%EF%BC%92%EF%BC%92%E5%8F%B7,
三友運輸株式会社,運送業,大阪府堺市中区陶器北２５８０番地,https://www.google.com/search?q=%E4%B8%89%E5%8F%8B%E9%81%8B%E8%BC%B8%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E4%B8%AD%E5%8C%BA%E9%99%B6%E5%99%A8%E5%8C%97%EF%BC%92%EF%BC%95%EF%BC%98%EF%BC%90%E7%95%AA%E5%9C%B0,
株式会社藤井運送サービス,運送業,大阪府堺市中区上之２１５番地５,https://www.google.com/search?q=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E8%97%A4%E4%BA%95%E9%81%8B%E9%80%81%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E4%B8%AD%E5%8C%BA%E4%B8%8A%E4%B9%8B%EF%BC%92%EF%BC%91%EF%BC%95%E7%95%AA%E5%9C%B0%EF%BC%95,072-236-2111
萩原運送株式会社,運送業,大阪府堺市東区日置荘西町１－２２－９永福屋マンション２０２号,https://www.google.com/search?q=%E8%90%A9%E5%8E%9F%E9%81%8B%E9%80%81%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E6%9D%B1%E5%8C%BA%E6%97%A5%E7%BD%AE%E8%8D%98%E8%A5%BF%E7%94%BA%EF%BC%91%EF%BC%8D%EF%BC%92%EF%BC%92%EF%BC%8D%EF%BC%99%E6%B0%B8%E7%A6%8F%E5%B1%8B%E3%83%9E%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%B3%EF%BC%92%EF%BC%90%EF%BC%92%E5%8F%B7,
有限会社大城企画運輸,運送業,大阪府堺市東区北野田１３０番地の３,https://www.google.com/search?q=%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE%E5%A4%A7%E5%9F%8E%E4%BC%81%E7%94%BB%E9%81%8B%E8%BC%B8,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E6%9D%B1%E5%8C%BA%E5%8C%97%E9%87%8E%E7%94%B0%EF%BC%91%EF%BC%93%EF%BC%90%E7%95%AA%E5%9C%B0%E3%81%AE%EF%BC%93,
有限会社亀井運輸,運送業,大阪府堺市堺区三宝町５丁２９１番地,https://www.google.com/search?q=%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE%E4%BA%80%E4%BA%95%E9%81%8B%E8%BC%B8,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%A0%BA%E5%8C%BA%E4%B8%89%E5%AE%9D%E7%94%BA%EF%BC%95%E4%B8%81%EF%BC%92%EF%BC%99%EF%BC%91%E7%95%AA%E5%9C%B0,
有限会社西友運輸,運送業,大阪府堺市中区八田北町１０番地の３１（４棟３０７号）,https://www.google.com/search?q=%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE%E8%A5%BF%E5%8F%8B%E9%81%8B%E8%BC%B8,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E4%B8%AD%E5%8C%BA%E5%85%AB%E7%94%B0%E5%8C%97%E7%94%BA%EF%BC%91%EF%BC%90%E7%95%AA%E5%9C%B0%E3%81%AE%EF%BC%93%EF%BC%91%EF%BC%88%EF%BC%94%E6%A3%9F%EF%BC%93%EF%BC%90%EF%BC%97%E5%8F%B7%EF%BC%89,
有限会社中野倉庫,運送業,大阪府堺市西区鳳北町４丁２００番地,https://www.google.com/search?q=%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE%E4%B8%AD%E9%87%8E%E5%80%89%E5%BA%AB,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E8%A5%BF%E5%8C%BA%E9%B3%B3%E5%8C%97%E7%94%BA%EF%BC%94%E4%B8%81%EF%BC%92%EF%BC%90%EF%BC%90%E7%95%AA%E5%9C%B0,
南部物流サービス有限会社,運送業,大阪府堺市北区金岡町２０３９番地,https://www.google.com/search?q=%E5%8D%97%E9%83%A8%E7%89%A9%E6%B5%81%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%8C%97%E5%8C%BA%E9%87%91%E5%B2%A1%E7%94%BA%EF%BC%92%EF%BC%90%EF%BC%93%EF%BC%99%E7%95%AA%E5%9C%B0,
阪南梱包急送有限会社,運送業,大阪府堺市中区深井中町１４０２番地の３,https://www.google.com/search?q=%E9%98%AA%E5%8D%97%E6%A2%B1%E5%8C%85%E6%80%A5%E9%80%81%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E4%B8%AD%E5%8C%BA%E6%B7%B1%E4%BA%95%E4%B8%AD%E7%94%BA%EF%BC%91%EF%BC%94%EF%BC%90%EF%BC%92%E7%95%AA%E5%9C%B0%E3%81%AE%EF%BC%93,
有限会社森田倉庫,運送業,大阪府堺市西区上野芝町４丁１１番１６号,https://www.google.com/search?q=%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE%E6%A3%AE%E7%94%B0%E5%80%89%E5%BA%AB,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E8%A5%BF%E5%8C%BA%E4%B8%8A%E9%87%8E%E8%8A%9D%E7%94%BA%EF%BC%94%E4%B8%81%EF%BC%91%EF%BC%91%E7%95%AA%EF%BC%91%EF%BC%96%E5%8F%B7,
有限会社物流ウィークリー,運送業,大阪府堺市北区百舌鳥本町１丁１６番地の１,https://www.google.com/search?q=%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE%E7%89%A9%E6%B5%81%E3%82%A6%E3%82%A3%E3%83%BC%E3%82%AF%E3%83%AA%E3%83%BC,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%8C%97%E5%8C%BA%E7%99%BE%E8%88%8C%E9%B3%A5%E6%9C%AC%E7%94%BA%EF%BC%91%E4%B8%81%EF%BC%91%EF%BC%96%E7%95%AA%E5%9C%B0%E3%81%AE%EF%BC%91,
有限会社隆盛物流,運送業,大阪府堺市中区深井畑山町１９１番地２,https://www.google.com/search?q=%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE%E9%9A%86%E7%9B%9B%E7%89%A9%E6%B5%81,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E4%B8%AD%E5%8C%BA%E6%B7%B1%E4%BA%95%E7%95%91%E5%B1%B1%E7%94%BA%EF%BC%91%EF%BC%99%EF%BC%91%E7%95%AA%E5%9C%B0%EF%BC%92,
堺南部物流有限会社,運送業,大阪府堺市美原区今井９３番地,https://www.google.com/search?q=%E5%A0%BA%E5%8D%97%E9%83%A8%E7%89%A9%E6%B5%81%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E7%BE%8E%E5%8E%9F%E5%8C%BA%E4%BB%8A%E4%BA%95%EF%BC%99%EF%BC%93%E7%95%AA%E5%9C%B0,
上田運輸株式会社,運送業,大阪府堺市堺区神南辺町１丁３番地の３,https://www.google.com/search?q=%E4%B8%8A%E7%94%B0%E9%81%8B%E8%BC%B8%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%A0%BA%E5%8C%BA%E7%A5%9E%E5%8D%97%E8%BE%BA%E7%94%BA%EF%BC%91%E4%B8%81%EF%BC%93%E7%95%AA%E5%9C%B0%E3%81%AE%EF%BC%93,072-238-6969
大田貨物運送株式会社,運送業,大阪府堺市堺区海山町３丁１４７番地,https://www.google.com/search?q=%E5%A4%A7%E7%94%B0%E8%B2%A8%E7%89%A9%E9%81%8B%E9%80%81%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%A0%BA%E5%8C%BA%E6%B5%B7%E5%B1%B1%E7%94%BA%EF%BC%93%E4%B8%81%EF%BC%91%EF%BC%94%EF%BC%97%E7%95%AA%E5%9C%B0,072-238-0061
堺新開運輸株式会社,運送業,大阪府堺市西区築港新町３丁１番地,https://www.google.com/search?q=%E5%A0%BA%E6%96%B0%E9%96%8B%E9%81%8B%E8%BC%B8%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E8%A5%BF%E5%8C%BA%E7%AF%89%E6%B8%AF%E6%96%B0%E7%94%BA%EF%BC%93%E4%B8%81%EF%BC%91%E7%95%AA%E5%9C%B0,072-244-0120
新協運輸株式会社,運送業,大阪府堺市北区百舌鳥陵南町３丁１６５番地５,https://www.google.com/search?q=%E6%96%B0%E5%8D%94%E9%81%8B%E8%BC%B8%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%8C%97%E5%8C%BA%E7%99%BE%E8%88%8C%E9%B3%A5%E9%99%B5%E5%8D%97%E7%94%BA%EF%BC%93%E4%B8%81%EF%BC%91%EF%BC%96%EF%BC%95%E7%95%AA%E5%9C%B0%EF%BC%95,072-279-8144
幸福運送株式会社,運送業,大阪府堺市堺区南島町４丁１４７番地６,https://www.google.com/search?q=%E5%B9%B8%E7%A6%8F%E9%81%8B%E9%80%81%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%A0%BA%E5%8C%BA%E5%8D%97%E5%B3%B6%E7%94%BA%EF%BC%94%E4%B8%81%EF%BC%91%EF%BC%94%EF%BC%97%E7%95%AA%E5%9C%B0%EF%BC%96,072-232-1105
繁田運送株式会社,運送業,大阪府堺市堺区大浜北町１丁５番１４号,https://www.google.com/search?q=%E7%B9%81%E7%94%B0%E9%81%8B%E9%80%81%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%A0%BA%E5%8C%BA%E5%A4%A7%E6%B5%9C%E5%8C%97%E7%94%BA%EF%BC%91%E4%B8%81%EF%BC%95%E7%95%AA%EF%BC%91%EF%BC%94%E5%8F%B7,072-232-0601
株式会社大力運輸,運送業,大阪府堺市西区浜寺石津町西３丁３番１号,https://www.google.com/search?q=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E5%A4%A7%E5%8A%9B%E9%81%8B%E8%BC%B8,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E8%A5%BF%E5%8C%BA%E6%B5%9C%E5%AF%BA%E7%9F%B3%E6%B4%A5%E7%94%BA%E8%A5%BF%EF%BC%93%E4%B8%81%EF%BC%93%E7%95%AA%EF%BC%91%E5%8F%B7,072-244-3592
高砂運輸株式会社,運送業,大阪府堺市北区百舌鳥陵南町２丁７０８番地,https://www.google.com/search?q=%E9%AB%98%E7%A0%82%E9%81%8B%E8%BC%B8%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%8C%97%E5%8C%BA%E7%99%BE%E8%88%8C%E9%B3%A5%E9%99%B5%E5%8D%97%E7%94%BA%EF%BC%92%E4%B8%81%EF%BC%97%EF%BC%90%EF%BC%98%E7%95%AA%E5%9C%B0,
北條運輸株式会社,運送業,大阪府堺市南区美木多上２２６番地２,https://www.google.com/search?q=%E5%8C%97%E6%A2%9D%E9%81%8B%E8%BC%B8%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%8D%97%E5%8C%BA%E7%BE%8E%E6%9C%A8%E5%A4%9A%E4%B8%8A%EF%BC%92%EF%BC%92%EF%BC%96%E7%95%AA%E5%9C%B0%EF%BC%92,072-299-2617
山亀運送株式会社,運送業,大阪府堺市堺区北向陽町２丁２番７号,https://www.google.com/search?q=%E5%B1%B1%E4%BA%80%E9%81%8B%E9%80%81%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%A0%BA%E5%8C%BA%E5%8C%97%E5%90%91%E9%99%BD%E7%94%BA%EF%BC%92%E4%B8%81%EF%BC%92%E7%95%AA%EF%BC%97%E5%8F%B7,072-238-5853
クリモトロジスティクス株式会社,運送業,大阪府堺市西区石津西町１５番地１,https://www.google.com/search?q=%E3%82%AF%E3%83%AA%E3%83%A2%E3%83%88%E3%83%AD%E3%82%B8%E3%82%B9%E3%83%86%E3%82%A3%E3%82%AF%E3%82%B9%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E8%A5%BF%E5%8C%BA%E7%9F%B3%E6%B4%A5%E8%A5%BF%E7%94%BA%EF%BC%91%EF%BC%95%E7%95%AA%E5%9C%B0%EF%BC%91,072-280-7071
福助ロジスティクス株式会社,運送業,大阪府堺市堺区永代町３丁１番１号,https://www.google.com/search?q=%E7%A6%8F%E5%8A%A9%E3%83%AD%E3%82%B8%E3%82%B9%E3%83%86%E3%82%A3%E3%82%AF%E3%82%B9%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E5%A0%BA%E5%8C%BA%E6%B0%B8%E4%BB%A3%E7%94%BA%EF%BC%93%E4%B8%81%EF%BC%91%E7%95%AA%EF%BC%91%E5%8F%B7,072-223-2320
株式会社大東運輸倉庫,運送業,大阪府堺市美原区丹上４１５番地,https://www.google.com/search?q=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E5%A4%A7%E6%9D%B1%E9%81%8B%E8%BC%B8%E5%80%89%E5%BA%AB,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E7%BE%8E%E5%8E%9F%E5%8C%BA%E4%B8%B9%E4%B8%8A%EF%BC%94%EF%BC%91%EF%BC%95%E7%95%AA%E5%9C%B0,
黒山運送株式会社,運送業,大阪府堺市美原区南余部２８番地１,https://www.google.com/search?q=%E9%BB%92%E5%B1%B1%E9%81%8B%E9%80%81%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E7%BE%8E%E5%8E%9F%E5%8C%BA%E5%8D%97%E4%BD%99%E9%83%A8%EF%BC%92%EF%BC%98%E7%95%AA%E5%9C%B0%EF%BC%91,072-362-2885
美原運送株式会社,運送業,大阪府堺市美原区北余部２１９番地の８,https://www.google.com/search?q=%E7%BE%8E%E5%8E%9F%E9%81%8B%E9%80%81%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E7%BE%8E%E5%8E%9F%E5%8C%BA%E5%8C%97%E4%BD%99%E9%83%A8%EF%BC%92%EF%BC%91%EF%BC%99%E7%95%AA%E5%9C%B0%E3%81%AE%EF%BC%98,072-361-2726
株式会社マルホ運輸,運送業,大阪府堺市美原区多治井６３３番地,https://www.google.com/search?q=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%83%9E%E3%83%AB%E3%83%9B%E9%81%8B%E8%BC%B8,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E7%BE%8E%E5%8E%9F%E5%8C%BA%E5%A4%9A%E6%B2%BB%E4%BA%95%EF%BC%96%EF%BC%93%EF%BC%93%E7%95%AA%E5%9C%B0,072-369-5569
熊樹運輸株式会社,運送業,大阪府堺市西区堀上緑町２丁１８番４４号,https://www.google.com/search?q=%E7%86%8A%E6%A8%B9%E9%81%8B%E8%BC%B8%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E8%A5%BF%E5%8C%BA%E5%A0%80%E4%B8%8A%E7%B7%91%E7%94%BA%EF%BC%92%E4%B8%81%EF%BC%91%EF%BC%98%E7%95%AA%EF%BC%94%EF%BC%94%E5%8F%B7,072-320-3179
イムラトランスポート株式会社,運送業,大阪府堺市西区津久野町２丁１８番６号,https://www.google.com/search?q=%E3%82%A4%E3%83%A0%E3%83%A9%E3%83%88%E3%83%A9%E3%83%B3%E3%82%B9%E3%83%9D%E3%83%BC%E3%83%88%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E8%A5%BF%E5%8C%BA%E6%B4%A5%E4%B9%85%E9%87%8E%E7%94%BA%EF%BC%92%E4%B8%81%EF%BC%91%EF%BC%98%E7%95%AA%EF%BC%96%E5%8F%B7,
三紀運輸南大阪株式会社,運送業,大阪府堺市中区福田１４０３番地１,https://www.google.com/search?q=%E4%B8%89%E7%B4%80%E9%81%8B%E8%BC%B8%E5%8D%97%E5%A4%A7%E9%98%AA%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E4%B8%AD%E5%8C%BA%E7%A6%8F%E7%94%B0%EF%BC%91%EF%BC%94%EF%BC%90%EF%BC%93%E7%95%AA%E5%9C%B0%EF%BC%91,072-230-6667
株式会社沢尾物流,運送業,大阪府堺市西区津久野町１丁４番３－５１４号,https://www.google.com/search?q=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E6%B2%A2%E5%B0%BE%E7%89%A9%E6%B5%81,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E8%A5%BF%E5%8C%BA%E6%B4%A5%E4%B9%85%E9%87%8E%E7%94%BA%EF%BC%91%E4%B8%81%EF%BC%94%E7%95%AA%EF%BC%93%EF%BC%8D%EF%BC%95%EF%BC%91%EF%BC%94%E5%8F%B7,
慎運輸株式会社,運送業,大阪府堺市東区日置荘原寺町４５３－７,https://www.google.com/search?q=%E6%85%8E%E9%81%8B%E8%BC%B8%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E6%9D%B1%E5%8C%BA%E6%97%A5%E7%BD%AE%E8%8D%98%E5%8E%9F%E5%AF%BA%E7%94%BA%EF%BC%94%EF%BC%95%EF%BC%93%EF%BC%8D%EF%BC%97,
有限会社北野運送,運送業,大阪府堺市中区深井中町１９３５番地の１,https://www.google.com/search?q=%E6%9C%89%E9%99%90%E4%BC%9A%E7%A4%BE%E5%8C%97%E9%87%8E%E9%81%8B%E9%80%81,https://maps.google.com/maps?q=%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A0%BA%E5%B8%82%E4%B8%AD%E5%8C%BA%E6%B7%B1%E4%BA%95%E4%B8%AD%E7%94%BA%EF%BC%91%EF%BC%99%EF%BC%93%EF%BC%95%E7%95%AA%E5%9C%B0%E3%81%AE%EF%BC%91,
